company,occupation,location,edu_ask,scal,detail
['\ue5c8津多多文化传播有限公司'],['美术老\uf8a4'],['天津 '],"['大专,本科,硕士']",['\uea38人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">职位要求：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">1、担任教学工作，授课对象为3-12岁的学生；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">2、根据教研部下发的课件进行备课，依据美术课的特点及学生具体情况，采用适当的教学方式，灵活开展课堂教学；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">3、根据门店活动需求，研发输出适合不同年龄阶段的教学活动；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">4、授课完毕及时和家长进行交流沟通，总结每个学生上课情况，给出相关的建议，汇总发给每个家长；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">5、积极配合教学做好门店环境布置；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">6、定期和店长反馈授课情况，维护好与家长的良好关系；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">7、积极配合店长招生工作（参与招生提成），试听、做好课后家长沟通等；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">8、教室环境维护；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">9、完成店长安排的其他临时性工作；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">任职资格：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">1、热爱教育事业，热爱美术，愿意从事美术教育工作。要求为全职，服从门店安排；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">2、有较强的沟通、适应能力，普通话流利，善于与人交往；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">3、大专及以上学历，专业美术院校教育毕业，艺术设计、油画、版画、雕塑等专业优先，美术功底比较深厚，了解儿童心理及美术发展规律；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">4、喜欢孩子、善于创新、乐观自信，有美术老师教学经验优先；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">5、具有优良的职业操守，较强的敬业精神，有良好的团队合作意识；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">工作时间：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">平时14：00-20：00</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">周六日9：30-19：30</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">寒暑假9：30-18：30</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">每周单休，国定假日串休</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">发展空间：老师—教练—导师，管理能力优异者可兼职店长，加店长岗位工资和提成</span><br/></div>\n\n']"
['\ue5c8津多多文化传播有限公司'],['美术老\uf8a4'],['天津 '],"['大专,本科,硕士']",['\uea38人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">职位要求：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">1、担任教学工作，授课对象为3-12岁的学生；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">2、根据教研部下发的课件进行备课，依据美术课的特点及学生具体情况，采用适当的教学方式，灵活开展课堂教学；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">3、根据门店活动需求，研发输出适合不同年龄阶段的教学活动；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">4、授课完毕及时和家长进行交流沟通，总结每个学生上课情况，给出相关的建议，汇总发给每个家长；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">5、积极配合教学做好门店环境布置；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">6、定期和店长反馈授课情况，维护好与家长的良好关系；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">7、积极配合店长招生工作（参与招生提成），试听、做好课后家长沟通等；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">8、教室环境维护；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">9、完成店长安排的其他临时性工作；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">任职资格：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">1、热爱教育事业，热爱美术，愿意从事美术教育工作。要求为全职，服从门店安排；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">2、有较强的沟通、适应能力，普通话流利，善于与人交往；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">3、大专及以上学历，专业美术院校教育毕业，艺术设计、油画、版画、雕塑等专业优先，美术功底比较深厚，了解儿童心理及美术发展规律；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">4、喜欢孩子、善于创新、乐观自信，有美术老师教学经验优先；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">5、具有优良的职业操守，较强的敬业精神，有良好的团队合作意识；</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">工作时间：</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">平时14：00-20：00</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">周六日9：30-19：30</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">寒暑假9：30-18：30</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">每周单休，国定假日串休</span><br/>&#13;\n<span style=""background-color:#ffffff;color:#2e343b;font-size:14px;line-height:30px;"">发展空间：老师—教练—导师，管理能力优异者可兼职店长，加店长岗位工资和提成</span><br/></div>\n\n']"
['北京建投科信科技发展股份有限公司'],['\ue723\uee89账单分期外呼坐席（\ue723\uee89内上班）'],['北京 '],['不限'],['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t工作职责&#13;\n</p>&#13;\n<p>&#13;\n\t1、通过电话销售方式，邀约银行持卡客户办理账单分期业务；&#13;\n</p>&#13;\n<p>&#13;\n\t2、解答客户信用卡相关业务问题；&#13;\n</p>&#13;\n<p>&#13;\n\t3、为客户提供专业服务。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求&#13;\n</p>&#13;\n<p>&#13;\n\t1、性格开朗，思想活跃，积极乐观，具有一定的亲和力和适应力；&#13;\n</p>&#13;\n<p>&#13;\n\t2、标准普通话流利，沟通表达能力强，逻辑思维清晰；&#13;\n</p>&#13;\n<p>&#13;\n\t3、有较强的抗压能力，有意愿从事销售行业；&#13;\n</p>&#13;\n<p>&#13;\n\t4、良好的团队合作意识；&#13;\n</p>&#13;\n<p>&#13;\n\t5、<span>年龄</span>19-28<span>周岁，男女不限；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t6、大专学历以上（具有相关工作经验者可适当放宽）&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t薪资待遇&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、<span>无责任底薪（</span>2200<span>元）</span><span>+</span><span>全勤奖（</span><span>500</span><span>）</span><span>+</span><span>绩效提成</span><span>+</span><span>活动竞赛奖励（综合薪资</span><span>5000-10000</span><span>元上不封顶）；</span>&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、带薪年假、法定休假、六险一金；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、<span>工作地点：东城区西打磨厂街</span>1<span>号（建设银行前门支行）；</span>&#13;\n</p></div>\n\n']"
['北京建投科信科技发展股份有限公司'],['\ue723\uee89账单分期外呼坐席（\ue723\uee89内上班）'],['北京 '],['不限'],['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t工作职责&#13;\n</p>&#13;\n<p>&#13;\n\t1、通过电话销售方式，邀约银行持卡客户办理账单分期业务；&#13;\n</p>&#13;\n<p>&#13;\n\t2、解答客户信用卡相关业务问题；&#13;\n</p>&#13;\n<p>&#13;\n\t3、为客户提供专业服务。&#13;\n</p>&#13;\n<p>&#13;\n\t\xa0&#13;\n</p>&#13;\n<p>&#13;\n\t任职要求&#13;\n</p>&#13;\n<p>&#13;\n\t1、性格开朗，思想活跃，积极乐观，具有一定的亲和力和适应力；&#13;\n</p>&#13;\n<p>&#13;\n\t2、标准普通话流利，沟通表达能力强，逻辑思维清晰；&#13;\n</p>&#13;\n<p>&#13;\n\t3、有较强的抗压能力，有意愿从事销售行业；&#13;\n</p>&#13;\n<p>&#13;\n\t4、良好的团队合作意识；&#13;\n</p>&#13;\n<p>&#13;\n\t5、<span>年龄</span>19-28<span>周岁，男女不限；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t6、大专学历以上（具有相关工作经验者可适当放宽）&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t\xa0&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t薪资待遇&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t1、<span>无责任底薪（</span>2200<span>元）</span><span>+</span><span>全勤奖（</span><span>500</span><span>）</span><span>+</span><span>绩效提成</span><span>+</span><span>活动竞赛奖励（综合薪资</span><span>5000-10000</span><span>元上不封顶）；</span>&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t2、带薪年假、法定休假、六险一金；&#13;\n</p>&#13;\n<p style=""text-align:justify;"">&#13;\n\t3、<span>工作地点：东城区西打磨厂街</span>1<span>号（建设银行前门支行）；</span>&#13;\n</p></div>\n\n']"
['成都长城开发科技有限公司'],['嵌入式\uf7fc\ue620测试（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【岗位职责】&#13;\n</p>&#13;\n<p>&#13;\n\t1、编写测试计划、测试方案、测试用例、自动化测试脚本；&#13;\n</p>&#13;\n<p>&#13;\n\t2、执行测试任务、并提交测试报告及测试过程技术文档；&#13;\n</p>&#13;\n<p>&#13;\n\t3、对测试中发现的问题进行详细分析，并准确定位；&#13;\n</p>&#13;\n<p>&#13;\n\t4、执行项目测试管理，包括协调人力和资源等，以保证项目的高质高量；&#13;\n</p>&#13;\n<p>&#13;\n\t5、持续学习与钻研，不断提高工作效率和工作质量。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【任职资格】&#13;\n</p>&#13;\n<ol>&#13;\n\t<li>&#13;\n\t\t大学本科或以上学历；软件工程、电子信息工程、通信工程、计算机科学与技术等相关专业；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t有过嵌入式软件测试或开发经验者优先；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t熟悉软件工程、通信基础知识，了解基本通信协议流程；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t有C、C++、Java，或数据库基础者优先；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t英文四级及以上，逻辑思考能力强；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t乐于学习，积极向上，善于沟通，良好的团队合作精神。&#13;\n\t</li>&#13;\n</ol></div>\n\n']"
['成都长城开发科技有限公司'],['\uf594++\uf7fc\ue620开发（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<span>【岗位职责】</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>1.负责能源数据管理与通信应用软件开发，维护详细设计文档；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>2.负责软件的编码、调试开发。</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>【任职资格】</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>1.全日制本科或以上学历，软件类、通讯类、电子类、自动化类相关专业；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>2.熟练掌握C/C++语言，编程规范；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>3.具有能源数据管理与通信应用软件开发经验；\xa0\xa0\xa0\xa0</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>4.具有软件编码、调试经验。</span>&#13;\n</p></div>\n\n']"
['成都长城开发科技有限公司'],['硬\ue620测试（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t【岗位职责】&#13;\n</p>&#13;\n<p>&#13;\n\t1.根据相关标准要求及产品功能要求（分析产品原理、主要器件、结构和走线），负责设计及交叉审核测试用例；&#13;\n</p>&#13;\n<p>&#13;\n\t2.负责实施对单元、单板、整机功能和性能的全面测试，收集并统计所有的实验数据；&#13;\n</p>&#13;\n<p>&#13;\n\t3.负责实施产品的型式实验、系统实验、可靠性实验，落实所有实验中的问题/故障跟踪，落实每项试验结果和结论性意见；&#13;\n</p>&#13;\n<p>&#13;\n\t4.实施质量认证前的摸底型式测试，收集并统计分析所有的实验数据；&#13;\n</p>&#13;\n<p>&#13;\n\t5.负责落实所有测试过程中的失效产品分析、失效器件分析，复核最终结果；&#13;\n</p>&#13;\n<p>&#13;\n\t6.对于规范类试验，拟定完整的测试方法、内容和步骤，培训技术工人，合理安排技术工人的加班；&#13;\n</p>&#13;\n<p>&#13;\n\t7.控制实验过程，确保实验数据的准确性，确保实验样品的完好和唯一性，按照规定的格式书写实验报告、故障数据报告，确认实验过程中的所有问题都有解决；&#13;\n</p>&#13;\n<p>&#13;\n\t8.提交实验报告、故障数据报告及分析报告，同时负责维护这些报告；&#13;\n</p>&#13;\n<p>&#13;\n\t【任职资格】&#13;\n</p>&#13;\n<ol>&#13;\n\t<li>&#13;\n\t\t全日制大学本科或以上学历；通信、 电子信息工程等相关专业；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t熟悉常规测试仪器的工作机理，熟悉常规测试仪器的使用；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t熟悉常规电子器件的工作机理和性能，熟悉常规器件的测试方法；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t熟悉常规电子产品的测试方法，熟悉常规标准的执行规范；如：IEC/EN等通用标准。&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t了解电子产品的可靠性知识；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t良好的office软件运用能力和英文能力，能够编写英文版本测试报告及分析客户原始需求。&#13;\n\t</li>&#13;\n</ol></div>\n\n']"
['成都长城开发科技有限公司'],['嵌入式\uf7fc\ue620研发（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【岗位职责】&#13;\n</p>&#13;\n<p>&#13;\n\t1.阅读客户或者研发提供的需求，进行需求分析;&#13;\n</p>&#13;\n<p>&#13;\n\t2.根据项目需求和研发能力编制研发计划;&#13;\n</p>&#13;\n<p>&#13;\n\t3.根据项目需求和所使用的技术编写详细设计说明书;&#13;\n</p>&#13;\n<p>&#13;\n\t4.根据详细设计说明书,进行嵌入式系统软件开发、升级和维护;&#13;\n</p>&#13;\n<p>&#13;\n\t5.依据测试提交的缺陷进行问题分析、定位和解决。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【任职资格】&#13;\n</p>&#13;\n<p>&#13;\n\t1、本科或以上学历；软件、电子、自动化、通信类等相关专业；&#13;\n</p>&#13;\n<p>&#13;\n\t2、熟悉C语言，熟悉ARM开发，熟悉嵌入式底层软件或实时操作系统的应用开发；&#13;\n</p>&#13;\n<p>&#13;\n\t3、能独立完成MCU外围简单硬件电路的焊接和调试，能配合硬件工程师完成系统调试；&#13;\n</p>&#13;\n<p>&#13;\n\t4、有良好的代码编写习惯及文档编写能力，有产品开发意识；&#13;\n</p>&#13;\n<p>&#13;\n\t5、良好的创新精神，团队协作能力和责任感;&#13;\n</p>&#13;\n<p>&#13;\n\t6、英文四级及以上。&#13;\n</p></div>\n\n']"
['成都长城开发科技有限公司'],['嵌入式\uf7fc\ue620测试（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【岗位职责】&#13;\n</p>&#13;\n<p>&#13;\n\t1、编写测试计划、测试方案、测试用例、自动化测试脚本；&#13;\n</p>&#13;\n<p>&#13;\n\t2、执行测试任务、并提交测试报告及测试过程技术文档；&#13;\n</p>&#13;\n<p>&#13;\n\t3、对测试中发现的问题进行详细分析，并准确定位；&#13;\n</p>&#13;\n<p>&#13;\n\t4、执行项目测试管理，包括协调人力和资源等，以保证项目的高质高量；&#13;\n</p>&#13;\n<p>&#13;\n\t5、持续学习与钻研，不断提高工作效率和工作质量。&#13;\n</p>&#13;\n<p>&#13;\n\t<br/>&#13;\n</p>&#13;\n<p>&#13;\n\t【任职资格】&#13;\n</p>&#13;\n<ol>&#13;\n\t<li>&#13;\n\t\t大学本科或以上学历；软件工程、电子信息工程、通信工程、计算机科学与技术等相关专业；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t有过嵌入式软件测试或开发经验者优先；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t熟悉软件工程、通信基础知识，了解基本通信协议流程；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t有C、C++、Java，或数据库基础者优先；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t英文四级及以上，逻辑思考能力强；&#13;\n\t</li>&#13;\n\t<li>&#13;\n\t\t乐于学习，积极向上，善于沟通，良好的团队合作精神。&#13;\n\t</li>&#13;\n</ol></div>\n\n']"
['成都长城开发科技有限公司'],['\uf594++\uf7fc\ue620开发（\uec1b\ueb46\ueed0\uefdb校\ue09e）'],['成都 '],"['本科,硕士']",['\ue58b人'],"['<div class=""nav-fs"">\n</div>\n', '<div class=""in-detail cutom_font&#xA0;""><p>&#13;\n\t<span>【岗位职责】</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>1.负责能源数据管理与通信应用软件开发，维护详细设计文档；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>2.负责软件的编码、调试开发。</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>【任职资格】</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>1.全日制本科或以上学历，软件类、通讯类、电子类、自动化类相关专业；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>2.熟练掌握C/C++语言，编程规范；</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>3.具有能源数据管理与通信应用软件开发经验；\xa0\xa0\xa0\xa0</span>&#13;\n</p>&#13;\n<p>&#13;\n\t<span>4.具有软件编码、调试经验。</span>&#13;\n</p></div>\n\n']"
